ItemID,UPC,BasePrice,IMAP,BHG Brand Name,Status,Description,Notes,Image URL,Title
MRLC207      070,31902351846,$81.00,$162.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      075,31902351884,$81.00,$162.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      080,31902351822,$81.00,$162.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      085,31902351877,$81.00,$162.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      090,31902351693,$81.00,$162.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      095,31902352218,$81.00,$162.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      100,31902351686,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      105,31902352126,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      110,31902352157,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      115,31902352164,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      120,31902352188,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      125,31902352072,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      130,31902351723,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      135,31902352041,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      140,31902352065,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLC207      145,31902353017,$81.00,$162.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Shank with some Pebbling, 12K Vine Curl, Grape Clusters and Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlc207_lg.jpg,Black Hills Gold & Silver Unisex Ring
MRLCH1010,31902927720,$40.00,$80.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Bead with Leaves, Grape Clusters, and 12K Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch1010_lg.jpg,Black Hills Gold & Silver Round Bead
MRLCH1012,31902927737,$48.00,$96.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Bead with Vines, and 12K Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch1012_lg.jpg,Black Hills Gold & Silver Block Bead
MRLCH1013,31902927645,$48.00,$96.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Bead with Grape Clusters, Diamond-shape sections with Grapes and 12K Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch1013_lg.jpg,Black Hills Gold & Silver Round Bead
MRLCH1014,31902927744,$47.00,$94.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Bead with Cut-Outs, and 12K Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch1014_lg.jpg,Black Hills Gold & Silver Round Bead
MRLCH1015,31902927751,$48.00,$96.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Bead with 12K Green and Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch1015_lg.jpg,Black Hills Gold & Silver Round Bead
MRLCH1018,31902927652,$55.00,$110.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days," Silver Bead with Scrolling Vines, and 12K Green and Rose Leaves",We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/MRLNE4034_lg.jpg,Black Hills Gold & Silver Round Bead
MRLCH1019,31902927669,$52.00,$104.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Bead with Zig-Zag design, and 12K Green and Rose Leaves",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch1019_lg.jpg,Black Hills Gold & Silver Round Bead
MRLCH10201155,31902943027,$71.00,$142.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days," Silver Oxidized Bead with 12K Green and Rose Leaves and ""Free Ice Water"" sign Charm dangling below",MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch10201155_lg.jpg,Black Hills Gold & Silver Wall Drug 2pc Charm
MRLCH10203601,31902932588,$70.00,$140.00,Landstrom's Original Black Hills Gold,CLOSEOUT - Limited to stock on hand, Silver Oxidized Bead with 12K Green and Rose Leaves and Dragonfly Charm dangling below,Discontinued style limited to quantity on hand.,https://repziocdn.global.ssl.fastly.net/productimages/2214/MRLNE4034_lg.jpg,LIMITED QUANTITY AVAILABLE:Black Hills Gold & Silver Dragonfly 2pc Charm
MRLCH10204834,31902944680,$75.00,$150.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days,,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/imagena_lg.jpg,Black Hills Gold & Silver Jackalope Charm
MRLCH10205032,31902929861,$75.00,$150.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Oxidized Bead with 12K Green and Rose Leaves and North American Bison Charm dangling below,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch10205032_lg.jpg,Black Hills Gold & Silver Bison 2pc Charm
MRLCH10209424,31902929854,$73.00,$146.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Oxidized Bead with 12K Green and Rose Leaves and Motorcycle Charm dangling below,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch10209424_lg.jpg,Black Hills Gold & Silver Motorcycle 2pc Charm
MRLCH1021,31902930591,$47.00,$94.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, Silver Bead with Open Scroll work and 12K Green and Rose Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch1021_lg.jpg,Black Hills Gold & Silver Round Bead
MRLCH37,31902941672,$28.00,$56.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Etched Horseshoe with Grape Cluster and (2) 12K Green and Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch37_lg.jpg,Black Hills Gold & Silver Horseshoe Charm
MRLCH900,31902921124,$35.00,$70.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Map with 12K Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrlch900_lg.jpg,Black Hills Gold & Silver South Dakota Map Charm
